,datetime,name,tempmax,tempmin,temp温度,feelslikemax,feelslikemin,feelslike（体感温度）,dew,"humidity
（湿度）","precip
（降水）","precipprob 
（降水概率）","precipcover
（降水覆盖范围）","preciptype
（降水类型）",snow,snowdepth,"windgust
（阵风）","windspeed
（风速）","winddir
（风向）","sealevelpressure
（海平面气压）","cloudcover
（云量）","visibility
（能见度）","solar radiation
（太阳辐射）","solar energy
（太阳辐射能）","uvindex
（紫外线）","severerisk
（严重风险）","sunrise
（日出时间）","sunset
（日落时间）","moon phase
（月相）","conditions
（气象条件）","description
（描述）","icon
（气象图标）","stations
（气象观测站位置）"
593,2014/8/16,Beijing,33,20,26.5,33.5,20,26.8,18.2,63.1,0,0,0,,,,,10.8,99.8,1007.4,36.9,6.8,265.2,22.8,8,,2014-08-16T05:26:36,2014-08-16T19:10:21,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
594,2014/8/17,Beijing,30,20,25.9,30.4,20,26.1,17.6,61.8,0,0,0,,,,,18,139.4,1009.7,61.4,9,211.3,18.1,7,,2014-08-17T05:27:33,2014-08-17T19:08:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
595,2014/8/18,Beijing,30,20,25.5,31.3,20,25.9,17.9,63.9,0,0,0,,,,,14.4,167.3,1011.5,54.6,6.5,228.5,19.7,7,,2014-08-18T05:28:30,2014-08-18T19:07:36,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
596,2014/8/19,Beijing,33,20,26.7,33.5,20,27.2,18.2,62.4,0,0,0,,,,,18,180.1,1011,13.6,5.7,273.7,23.6,8,,2014-08-19T05:29:26,2014-08-19T19:06:12,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
597,2014/8/20,Beijing,33,21,27.4,33.5,21,28.1,18.7,61.4,0,0,0,,,,,21.6,171.9,1008.5,45.2,5.7,245.1,21.2,8,,2014-08-20T05:30:23,2014-08-20T19:04:47,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
598,2014/8/21,Beijing,32.1,23,27.1,34.9,23,28.2,19.9,65.8,0.1,100,4.17,rain,,,39.6,18,156.9,1006.9,18.3,5.1,215.7,18.4,7,,2014-08-21T05:31:20,2014-08-21T19:03:21,0.85,Rain,Clear conditions throughout the day with afternoon rain.,precipitation,"ZBAA,54511099999"
599,2014/8/22,Beijing,28,20,24.8,29.2,20,25.2,18.9,70.9,0,0,0,,,,,18,215.1,1007.3,68,7,112.1,9.8,3,,2014-08-22T05:32:17,2014-08-22T19:01:55,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
600,2014/8/23,Beijing,32,21.8,27,33.7,21.8,28.1,20.5,70,3,100,4.17,rain,,,,20,152.1,1005.1,34.9,5,140.1,12.1,6,,2014-08-23T05:33:14,2014-08-23T19:00:27,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,precipitation,"ZBAA,54511099999"
601,2014/8/24,Beijing,32,21.8,26.3,30.8,21.8,26,15.9,57.5,0.9,100,8.33,rain,,,28.8,21.6,17.4,1006.8,45.7,15.4,192.1,16.7,8,,2014-08-24T05:34:11,2014-08-24T18:58:59,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,precipitation,"ZBAA,54511099999"
602,2014/8/25,Beijing,32,18,26.1,30.2,18,25.4,12.3,47.9,0,0,0,,,,32.4,18,5,1010.8,0.4,21.8,286.9,25,9,,2014-08-25T05:35:07,2014-08-25T18:57:29,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
603,2014/8/26,Beijing,35,17,26.8,32.5,17,25.8,10.1,42,0,0,0,,,,,14.4,72.8,1012.7,43.1,19.3,267.5,23.1,9,,2014-08-26T05:36:04,2014-08-26T18:56:00,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
604,2014/8/27,Beijing,34,17,26.1,33,17,25.8,13.9,50.6,0,0,0,,,,,18,175.4,1012.9,35,10,277.8,23.9,9,,2014-08-27T05:37:01,2014-08-27T18:54:29,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
605,2014/8/28,Beijing,28,19,24.4,28.3,19,24.5,17.2,65.4,1,100,4.17,rain,,,,18,37.8,1014,46.3,6.9,156.7,13.7,6,,2014-08-28T05:37:57,2014-08-28T18:52:58,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,precipitation,"ZBAA,54511099999"
606,2014/8/29,Beijing,27,18.9,22.6,27.9,18.9,22.7,18.5,78.8,4.9,100,8.33,rain,,,,9.2,73.3,1015.3,14.3,5.1,230.2,19.9,7,,2014-08-29T05:38:54,2014-08-29T18:51:25,0.12,Rain,Clear conditions throughout the day with rain clearing later.,precipitation,"ZBAA,54511099999"
607,2014/8/30,Beijing,26.1,21,23.1,26.1,21,23.1,20.4,84.9,0.2,100,4.17,rain,,,,9.1,92.8,1014.5,15,3.3,107.4,9.3,4,,2014-08-30T05:39:50,2014-08-30T18:49:53,0.16,Rain,Clear conditions throughout the day with morning rain.,precipitation,"ZBAA,54511099999"
608,2014/8/31,Beijing,26.8,20.9,22.6,28.2,20.9,22.6,20.1,86.5,1.4,100,8.33,rain,,,,18,73.5,1012.9,38,4.3,142.5,12.5,5,,2014-08-31T05:40:46,2014-08-31T18:48:20,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
609,2014/9/1,Beijing,25.8,20,22.2,25.8,20,22.2,20.2,89,2,100,4.17,rain,,,39.6,32.4,87.1,1012.6,28.9,4.1,129.4,11,4,,2014-09-01T05:41:43,2014-09-01T18:46:46,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
610,2014/9/2,Beijing,22,19,20.2,22,19,20.2,18.7,91.3,106,100,20.83,rain,,,,10.8,31.1,1010.5,71.5,8.6,80.3,7,3,,2014-09-02T05:42:39,2014-09-02T18:45:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
611,2014/9/3,Beijing,31,16,23,29.5,16,22.8,13.6,60.8,0,0,0,,,,,19.9,270.7,1009.3,10.8,23.5,279.5,24.1,9,,2014-09-03T05:43:35,2014-09-03T18:43:36,0.3,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
612,2014/9/4,Beijing,34,15,24.4,33.3,15,24.2,15.3,62.4,0,0,0,,,,,18,198.7,1005,2.5,14.5,281.5,24.2,9,,2014-09-04T05:44:32,2014-09-04T18:42:01,0.33,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
613,2014/9/5,Beijing,29.2,18,23.9,30.8,18,24.3,17.9,70.3,0,0,0,,,,28.8,11,127.8,1009.2,25.5,6.9,242.7,20.9,8,,2014-09-05T05:45:28,2014-09-05T18:40:25,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
614,2014/9/6,Beijing,28.2,21,24.6,29.8,21,25,19.7,75.5,0,0,0,,,,,14.4,137.8,1010.8,9,4.3,201.2,17.3,7,,2014-09-06T05:46:24,2014-09-06T18:38:49,0.4,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
615,2014/9/7,Beijing,30,22,24.9,30.4,22,25.3,19.5,73.3,0,0,0,,,,,14.4,186,1007.6,9,4.6,177.1,15.1,7,,2014-09-07T05:47:20,2014-09-07T18:37:12,0.43,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
616,2014/9/8,Beijing,29,17,23.3,27.6,17,22.9,8.7,43.2,0,0,0,,,,25.2,18,350.6,1009.9,38.5,23.3,271,23.3,9,,2014-09-08T05:48:17,2014-09-08T18:35:35,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
617,2014/9/9,Beijing,29,14,22,28.4,14,21.9,12.9,59.2,0,0,0,,,,,10.8,140,1009.9,23.3,11.4,252.6,21.7,8,,2014-09-09T05:49:13,2014-09-09T18:33:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
618,2014/9/10,Beijing,28.3,17,23,27.8,17,22.9,14.7,61.8,0,0,0,,,,,14.4,133.6,1013.5,32.7,9.6,200,17.2,8,,2014-09-10T05:50:09,2014-09-10T18:32:20,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
619,2014/9/11,Beijing,26,19,22.1,26,19,22.1,16.7,72.2,0,0,0,,,,,11.1,61.4,1013.8,55.5,6.3,79.1,6.9,3,,2014-09-11T05:51:05,2014-09-11T18:30:42,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
620,2014/9/12,Beijing,24,19,21.3,24,19,21.3,17.2,78.2,0.4,100,4.17,rain,,,,10.8,176.2,1014.7,9.2,5.9,166.5,14.5,6,,2014-09-12T05:52:01,2014-09-12T18:29:04,0.6,Rain,Clear conditions throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
621,2014/9/13,Beijing,27,18.8,22.2,27,18.8,22.2,15.4,68.6,0,0,0,,,,,18,173.5,1014.4,45.2,8.3,212.2,18.2,7,,2014-09-13T05:52:57,2014-09-13T18:27:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
622,2014/9/14,Beijing,24,16.2,20,24,16.2,20,11.2,60.9,0,0,0,,,,,18,34,1016.9,54.4,11,76.4,6.6,2,,2014-09-14T05:53:54,2014-09-14T18:25:46,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
623,2014/9/15,Beijing,29,11,20.5,27.4,11,20.3,5.3,45.5,0,0,0,,,,32.4,18,279.3,1018.3,63.6,22,233.4,20.1,7,,2014-09-15T05:54:50,2014-09-15T18:24:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
624,2014/9/16,Beijing,21.4,12,17.6,21.4,12,17.6,10.1,62.8,0,0,0,,,,,11,73.9,1018.2,67.4,9.4,160,14,7,,2014-09-16T05:55:46,2014-09-16T18:22:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
625,2014/9/17,Beijing,22,14,18.1,22,14,18.1,11.3,65.5,0,0,0,,,,,10.8,191.2,1020.3,63.8,13.1,135.3,11.7,4,,2014-09-17T05:56:43,2014-09-17T18:20:49,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
626,2014/9/18,Beijing,28,11,19.5,26.9,11,19.4,10.2,60.9,0,0,0,,,,,10.8,97.5,1019.3,12.5,6.4,245.5,21.3,8,,2014-09-18T05:57:39,2014-09-18T18:19:10,0.8,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
627,2014/9/19,Beijing,25,13,18.7,25,13,18.7,13.8,75.3,0.4,100,4.17,rain,,,36,14.4,138.2,1012.3,27.3,5.8,214.8,18.6,7,,2014-09-19T05:58:36,2014-09-19T18:17:31,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,precipitation,"ZBAA,54511099999"
628,2014/9/20,Beijing,27,17,21.2,27.5,17,21.2,16.4,76.3,1,100,4.17,rain,,,,10.8,93.2,1010,21.5,4.3,201.2,17.4,7,,2014-09-20T05:59:33,2014-09-20T18:15:52,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
629,2014/9/21,Beijing,25,18,21.2,25,18,21.2,15.1,68.8,0,0,0,,,,,18,125.5,1016.7,15.7,6.1,193.9,16.7,7,,2014-09-21T06:00:29,2014-09-21T18:14:12,0.9,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
630,2014/9/22,Beijing,21.5,19,20.3,21.5,19,20.3,17,81.6,0,0,0,,,,,11,55.1,1018.4,70.8,4.3,141.9,12.3,5,,2014-09-22T06:01:26,2014-09-22T18:12:33,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
631,2014/9/23,Beijing,19,17,18.1,19,17,18.1,17.1,93.9,6,100,16.67,rain,,,,14.4,27.5,1017.3,85.2,4.3,60.6,5.4,2,,2014-09-23T06:02:23,2014-09-23T18:10:54,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,precipitation,"ZBAA,54511099999"
632,2014/9/24,Beijing,26,16,20,26,16,20,15.4,77.7,10.6,100,8.33,rain,,,,14.4,88.4,1016.2,43.9,9.7,191.5,16.7,7,,2014-09-24T06:03:20,2014-09-24T18:09:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
633,2014/9/25,Beijing,22,14.5,18.5,22,14.5,18.5,16.3,87.8,0.1,100,4.17,rain,,,,10.8,145.3,1016.3,34.6,3.7,187.8,16.2,7,,2014-09-25T06:04:18,2014-09-25T18:07:36,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
634,2014/9/26,Beijing,23,17,19,23,17,19,16.3,85.2,0,0,0,,,,,14.4,124.5,1011.3,8.9,3.4,152.8,13.3,6,,2014-09-26T06:05:15,2014-09-26T18:05:57,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
635,2014/9/27,Beijing,25,12,18.7,25,12,18.7,11,65.9,0,0,0,,,,,14.4,47.6,1015.9,41.5,12.8,226,19.5,8,,2014-09-27T06:06:13,2014-09-27T18:04:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
636,2014/9/28,Beijing,23,14,18.2,23,14,18.2,13.9,76.9,0,0,0,,,,,14.4,148,1016.1,64.9,7,61.1,5.3,2,,2014-09-28T06:07:11,2014-09-28T18:02:40,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
637,2014/9/29,Beijing,23.2,13.1,17.8,23.2,13.1,17.8,8.8,61.9,0,0,0,,,,,25.2,53.8,1018.9,10.4,8.9,195.5,17.1,7,,2014-09-29T06:08:09,2014-09-29T18:01:02,0.17,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
638,2014/9/30,Beijing,15.4,10,12.5,15.4,10,12.5,1.9,49.5,0,0,0,,,,,10.8,155,1026.1,48,21.9,206.2,18,7,,2014-09-30T06:09:07,2014-09-30T17:59:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
639,2014/10/1,Beijing,14.9,11,11.8,14.9,11,11.8,8.6,81.4,6.8,100,8.33,rain,,,,18,23,1016.3,57.2,4.4,59.5,4.9,2,,2014-10-01T06:10:05,2014-10-01T17:57:46,0.24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,precipitation,"ZBAA,54511099999"
640,2014/10/2,Beijing,21,9,14.9,21,8,14.7,11.3,81.2,3,100,4.17,rain,,,,10.8,358.6,1013.2,15.8,4.4,202.8,17.5,7,,2014-10-02T06:11:04,2014-10-02T17:56:09,0.25,Rain,Clear conditions throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
641,2014/10/3,Beijing,18,11.6,15,18,11.6,15,12.6,85.9,0,0,0,,,,,8.9,73.8,1017.3,43.7,4.9,148.3,12.8,6,,2014-10-03T06:12:03,2014-10-03T17:54:32,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
642,2014/10/4,Beijing,16.2,13.4,14.7,16.2,13.4,14.7,13.4,92.1,1.3,100,12.5,rain,,,,18,134.3,1019.1,80.3,4.1,117.7,10,5,,2014-10-04T06:13:02,2014-10-04T17:52:56,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,precipitation,"ZBAA,54511099999"
643,2014/10/5,Beijing,22,10,15,22,9.2,15,7.1,65.2,0,0,0,,,,,25.2,0.2,1024.3,5.1,10.5,213.5,18.3,7,,2014-10-05T06:14:01,2014-10-05T17:51:20,0.38,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
644,2014/10/6,Beijing,21,6,13.5,21,4.5,13.2,3.9,58.5,0,0,0,,,,,14.4,205.4,1024.3,9.1,16,204.7,17.7,7,,2014-10-06T06:15:01,2014-10-06T17:49:44,0.42,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
645,2014/10/7,Beijing,21,8,13.7,21,8,13.7,8.5,73.5,0,0,0,,,,,10.8,95.4,1019.7,25.9,4.2,166.3,14.2,6,,2014-10-07T06:16:01,2014-10-07T17:48:09,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
646,2014/10/8,Beijing,20,12,15,20,12,15,12.1,83.4,0.2,100,4.17,rain,,,,10.8,49.6,1019.1,11.1,2.3,145.5,12.7,6,,2014-10-08T06:17:01,2014-10-08T17:46:34,0.5,Rain,Clear conditions throughout the day with morning rain.,precipitation,"ZBAA,54511099999"
647,2014/10/9,Beijing,22,11,16.1,22,11,16.1,13.5,85.7,0,0,0,,,,,7.2,55.6,1019.4,9,1.4,135.9,11.7,5,,2014-10-09T06:18:02,2014-10-09T17:45:00,0.52,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
648,2014/10/10,Beijing,22.3,12,16.9,22.3,12,16.9,14,84.6,0,0,0,,,,,10.8,107.2,1021.7,9.2,1.4,141.9,12.2,5,,2014-10-10T06:19:03,2014-10-10T17:43:27,0.56,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
649,2014/10/11,Beijing,20.4,14,17,20.4,14,17,12.5,78,0,0,0,,,,,25.2,339.6,1021.9,68,3.5,149.9,12.8,6,,2014-10-11T06:20:04,2014-10-11T17:41:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
650,2014/10/12,Beijing,18,10,14.9,18,8,14.8,0.3,39.8,0.1,100,4.17,rain,,,,28.8,4,1030.4,78.7,21.7,99.9,8.6,4,,2014-10-12T06:21:05,2014-10-12T17:40:22,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,precipitation,"ZBAA,54511099999"
651,2014/10/13,Beijing,17,3,10.2,17,0.6,9.5,-4.1,41.9,0,0,0,,,,,14.4,359.8,1026.6,14.4,23.4,210.2,18.2,7,,2014-10-13T06:22:07,2014-10-13T17:38:50,0.65,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
652,2014/10/14,Beijing,22,3.7,12.4,22,1.3,12,1,51.9,0,0,0,,,,32.4,18,214.1,1019.2,0,9.4,195.4,16.9,7,,2014-10-14T06:23:09,2014-10-14T17:37:19,0.68,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
653,2014/10/15,Beijing,23,5,14,23,3.4,13.9,-1.7,45.9,0,0,0,,,,54,36,321,1015.4,9.2,11.7,200.6,17.3,7,,2014-10-15T06:24:11,2014-10-15T17:35:49,0.72,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
654,2014/10/16,Beijing,22,3,12.5,22,3,12.4,-1.7,44.4,0,0,0,,,,36,26.9,212.6,1020.9,0.3,13,195.9,16.9,7,,2014-10-16T06:25:14,2014-10-16T17:34:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
655,2014/10/17,Beijing,24,5,13.4,24,3.6,13.4,4.4,59.2,0,0,0,,,,,14.4,162.4,1016,13.1,5.9,179.7,15.5,6,,2014-10-17T06:26:17,2014-10-17T17:32:52,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
656,2014/10/18,Beijing,24,8,15,24,6.9,14.8,8.2,67.9,0,0,0,,,,,10.8,53,1016.4,7,4.5,156.2,13.3,6,,2014-10-18T06:27:20,2014-10-18T17:31:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
657,2014/10/19,Beijing,20.3,13,16.4,20.3,13,16.4,12,76.2,0,0,0,,,,,14.4,163.6,1014.3,9,3.2,74.3,6.5,3,,2014-10-19T06:28:24,2014-10-19T17:29:58,0.85,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
658,2014/10/20,Beijing,18,11,14.8,18,11,14.8,12.5,86.4,0,0,0,,,,,14.4,132.2,1018.2,17,2.3,87.9,7.6,3,,2014-10-20T06:29:28,2014-10-20T17:28:32,0.88,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
659,2014/10/21,Beijing,15,7,12,15,5.7,11.9,0.3,47.2,0,0,0,,,,,14.4,167,1024.5,57,14.1,137,11.8,5,,2014-10-21T06:30:33,2014-10-21T17:27:07,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
660,2014/10/22,Beijing,13,6,10.2,13,6,10.2,4.9,69.5,0,0,0,,,,,10.8,122.5,1022.4,25.6,6.5,120.9,10.4,5,,2014-10-22T06:31:37,2014-10-22T17:25:43,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
661,2014/10/23,Beijing,16,9,12.6,16,9,12.6,7.9,74.1,0,0,0,,,,,10.8,68.6,1015.1,9.6,4.9,126.5,10.9,5,,2014-10-23T06:32:42,2014-10-23T17:24:20,0.98,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
662,2014/10/24,Beijing,18,8,12.4,18,6.9,12.2,9.9,85.9,0,0,0,,,,,10.8,26.1,1011.4,9.8,2.3,146.4,12.5,6,,2014-10-24T06:33:48,2014-10-24T17:22:59,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
663,2014/10/25,Beijing,19,9,13.5,19,8,13.3,11.5,88.6,0,0,0,,,,,10.8,23.4,1011.4,9.2,1,143.9,12.5,6,,2014-10-25T06:34:54,2014-10-25T17:21:38,0.04,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
664,2014/10/26,Beijing,18,9,13.8,18,7.3,13.7,-4.6,36.8,0,0,0,,,,32.4,28.8,30.3,1023.8,3,11.5,179.2,15.4,7,,2014-10-26T06:36:00,2014-10-26T17:20:19,0.08,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
665,2014/10/27,Beijing,15,3,9.9,15,3,9.5,-7.5,31.4,0,0,0,,,,32.4,14.4,130.4,1031.6,1,14.4,161.1,14,6,,2014-10-27T06:37:06,2014-10-27T17:19:00,0.12,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
666,2014/10/28,Beijing,14.1,3,9.2,14.1,3,9.2,2.1,63.1,0,0,0,,,,,10.8,169,1027.2,52.9,8.9,133.7,11.6,5,,2014-10-28T06:38:13,2014-10-28T17:17:43,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
667,2014/10/29,Beijing,16,5.8,10.9,16,4.5,10.7,5.2,70.2,0,0,0,,,,,7.2,46,1024,16.8,5.5,86.9,7.5,4,,2014-10-29T06:39:20,2014-10-29T17:16:27,0.19,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
668,2014/10/30,Beijing,15,10,12.3,15,9.2,12.2,7.1,71.3,0,0,0,,,,,7.2,47.4,1022.6,9.6,4.5,102.2,8.8,4,,2014-10-30T06:40:27,2014-10-30T17:15:13,0.22,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
669,2014/10/31,Beijing,15,11,13.1,15,11,13.1,9.5,78.8,0,0,0,,,,,10.8,123,1020.6,9.8,3.3,43.3,3.6,2,,2014-10-31T06:41:34,2014-10-31T17:14:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
670,2014/11/1,Beijing,16,5,11.8,16,5,11.7,-0.6,52.5,0,0,0,,,,54,28.8,302.5,1019.4,49.2,9.5,47.5,4.1,2,,2014-11-01T06:42:42,2014-11-01T17:12:48,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
671,2014/11/2,Beijing,15,5,10.8,15,3.8,9.8,-10.3,23,0,0,0,,,,54,36,310.2,1023.1,0,23.8,168.2,14.6,6,,2014-11-02T06:43:50,2014-11-02T17:11:37,0.33,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
672,2014/11/3,Beijing,19,0,9.8,19,-2,9.6,-4.3,42.9,0,0,0,,,,28.8,14.4,222.7,1020.1,0,18.1,160.2,13.7,6,,2014-11-03T06:44:58,2014-11-03T17:10:28,0.37,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
673,2014/11/4,Beijing,15,1,7.2,15,1,7.1,0.4,65.7,0,0,0,,,,,14.4,155.8,1015.7,4.9,6.6,125.5,10.8,5,,2014-11-04T06:46:07,2014-11-04T17:09:20,0.4,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
674,2014/11/5,Beijing,20,2.6,11.5,20,-0.6,10.7,-3.8,43.2,0,0,0,,,,46.8,25.2,310.3,1017.7,12.8,10.7,158.9,13.7,6,,2014-11-05T06:47:16,2014-11-05T17:08:14,0.44,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
675,2014/11/6,Beijing,12,2,7.4,12,1.9,6,-8.9,33.4,0,0,0,,,,,21.6,31.3,1029.5,26.3,26,154.4,13.4,6,,2014-11-06T06:48:24,2014-11-06T17:07:10,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
676,2014/11/7,Beijing,9,0,4.8,9,0,4.4,-4.1,54.8,0,0,0,,,,,10.8,167.8,1031.8,79.2,13.7,82.3,7.1,3,,2014-11-07T06:49:33,2014-11-07T17:06:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
677,2014/11/8,Beijing,13,-2,5,13,-5.9,4.2,-1.8,66,0,0,0,,,,21.6,14.4,270.9,1027.9,2.4,6.8,128.7,11.2,5,,2014-11-08T06:50:42,2014-11-08T17:05:05,0.54,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
678,2014/11/9,Beijing,16,-2,6.2,16,-4.8,5.1,-3.6,57.7,0,0,0,,,,,14.4,315.5,1025.5,5.5,8.2,151.2,12.9,6,,2014-11-09T06:51:51,2014-11-09T17:04:05,0.57,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
679,2014/11/10,Beijing,15,-1,7,15,-3.6,6.2,-3.3,53.7,0,0,0,,,,,14.4,268.7,1021.6,38.4,6.8,97.4,8.4,4,,2014-11-10T06:53:01,2014-11-10T17:03:07,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
680,2014/11/11,Beijing,14,2,8.6,14,2,7.9,-5.8,41.7,0,0,0,,,,50.4,39.6,325.6,1018.7,42.7,13.8,106.1,9.1,6,,2014-11-11T06:54:10,2014-11-11T17:02:11,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
681,2014/11/12,Beijing,8,3,5.6,5.1,-3.1,1.5,-17.8,17.2,0,0,0,,,,46.8,43.2,338.3,1025.4,0,28.4,151.1,13,6,,2014-11-12T06:55:19,2014-11-12T17:01:16,0.67,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
